관리번호,호선,역코드,역명,역번호,기준일자,상하행,방향(다음역),칸-문번호,승하차시설,시설번호,엘리베이터번호,통로위치,시설위치
890,7호선,2736,고속터미널,734,20241231,하행,내방,2-4,에스컬레이터,1311531,1802-754,고속터미널(7) B3,내방 방면2-4
371,7호선,2737,내방,735,20241231,상행,고속터미널,5-2,엘리베이터,1311549,0077-425,내방 B3,고속터미널(7) 방면5-2
372,7호선,2737,내방,735,20241231,하행,이수,4-2,엘리베이터,1311550,0077-426,내방 B3,이수(7) 방면4-2
2063,7호선,2737,내방,735,20241231,상행,고속터미널,4-2,계단,,,,
2064,7호선,2737,내방,735,20241231,상행,고속터미널,6-2,계단,,,,
2065,7호선,2737,내방,735,20241231,하행,이수,3-2,계단,,,,
2066,7호선,2737,내방,735,20241231,하행,이수,5-2,계단,,,,
373,7호선,2738,이수,736,20241231,상행,내방,4-2,엘리베이터,1311564,0063-029,이수(7) B4,내방 방면4-2
374,7호선,2738,이수,736,20241231,하행,남성,5-3,엘리베이터,1311565,0063-030,이수(7) B4,남성 방면5-3
2067,7호선,2738,이수,736,20241231,상행,내방,2-2,계단,,,,
2068,7호선,2738,이수,736,20241231,상행,내방,3-4,계단,,,,
2069,7호선,2738,이수,736,20241231,상행,내방,5-2,계단,,,,
2070,7호선,2738,이수,736,20241231,상행,내방,7-3,계단,,,,
2071,7호선,2738,이수,736,20241231,하행,남성,2-2,계단,,,,
2072,7호선,2738,이수,736,20241231,하행,남성,4-2,계단,,,,
2073,7호선,2738,이수,736,20241231,하행,남성,5-4,계단,,,,
2074,7호선,2738,이수,736,20241231,하행,남성,7-2,계단,,,,
891,7호선,2738,이수,736,20241231,상행,내방,3-4,에스컬레이터,1311567,1804-174,이수(7) B4,내방 방면3-4
892,7호선,2738,이수,736,20241231,하행,남성,6-1,에스컬레이터,1311568,1804-175,이수(7) B4,남성 방면6-1
375,7호선,2739,남성,737,20241231,상행,이수,6-2,엘리베이터,1311596,0091-212,남성 B3,이수(7) 방면6-2
376,7호선,2739,남성,737,20241231,하행,숭실대입구,3-3,엘리베이터,1311597,0091-213,남성 B3,숭실대입구 방면3-3
2075,7호선,2739,남성,737,20241231,상행,이수,3-4,계단,,,,
2076,7호선,2739,남성,737,20241231,상행,이수,5-4,계단,,,,
2077,7호선,2739,남성,737,20241231,하행,숭실대입구,3-4,계단,,,,
2078,7호선,2739,남성,737,20241231,하행,숭실대입구,5-4,계단,,,,
377,7호선,2740,숭실대입구,738,20241231,상행,남성,6-1,엘리베이터,1311609,0060-933,숭실대입구 B6,남성 방면6-1
378,7호선,2740,숭실대입구,738,20241231,하행,상도,3-3,엘리베이터,1311610,0060-934,숭실대입구 B6,상도 방면3-3
2079,7호선,2740,숭실대입구,738,20241231,상행,남성,4-1,계단,,,,
2080,7호선,2740,숭실대입구,738,20241231,상행,남성,5-4,계단,,,,
2081,7호선,2740,숭실대입구,738,20241231,하행,상도,3-4,계단,,,,
2082,7호선,2740,숭실대입구,738,20241231,하행,상도,5-3,계단,,,,
379,7호선,2741,상도,739,20241231,상행,숭실대입구,4-4,엘리베이터,1311622,0021-574,상도 B3,숭실대입구 방면4-4
380,7호선,2741,상도,739,20241231,하행,장승배기,4-4,엘리베이터,1311623,0021-575,상도 B3,장승배기 방면4-4
2083,7호선,2741,상도,739,20241231,상행,숭실대입구,3-4,계단,,,,
2084,7호선,2741,상도,739,20241231,상행,숭실대입구,5-4,계단,,,,
2085,7호선,2741,상도,739,20241231,하행,장승배기,3-4,계단,,,,
2086,7호선,2741,상도,739,20241231,하행,장승배기,5-4,계단,,,,
963,7호선,2742,장승배기,740,20241231,상행,상도,3-3,에스컬레이터,1777765,1816-323,장승배기 B3,상도 방면3-3
964,7호선,2742,장승배기,740,20241231,상행,상도,3-3,에스컬레이터,1777767,1816-324,장승배기 B3,상도 방면3-3
965,7호선,2742,장승배기,740,20241231,하행,신대방삼거리,4-4,에스컬레이터,1777769,1816-325,장승배기 B3,신대방삼거리 방면4-4
966,7호선,2742,장승배기,740,20241231,하행,신대방삼거리,4-4,에스컬레이터,1777771,1816-326,장승배기 B3,신대방삼거리 방면4-4
381,7호선,2742,장승배기,740,20241231,상행,상도,4-4,엘리베이터,1311636,0022-769,장승배기 B3,상도 방면4-4
382,7호선,2742,장승배기,740,20241231,하행,신대방삼거리,4-4,엘리베이터,1311637,0022-770,장승배기 B3,신대방삼거리 방면4-4
2087,7호선,2742,장승배기,740,20241231,상행,상도,3-4,계단,,,,
2088,7호선,2742,장승배기,740,20241231,상행,상도,5-4,계단,,,,
2089,7호선,2742,장승배기,740,20241231,하행,신대방삼거리,3-4,계단,,,,
2090,7호선,2742,장승배기,740,20241231,하행,신대방삼거리,5-4,계단,,,,
383,7호선,2743,신대방삼거리,741,20241231,상행,장승배기,4-4,엘리베이터,1311649,0022-772,신대방삼거리 B3,장승배기 방면4-4
384,7호선,2743,신대방삼거리,741,20241231,하행,보라매,4-4,엘리베이터,1311650,0022-773,신대방삼거리 B3,보라매 방면4-4
2091,7호선,2743,신대방삼거리,741,20241231,상행,장승배기,5-4,계단,,,,
2092,7호선,2743,신대방삼거리,741,20241231,하행,보라매,6-1,계단,,,,
893,7호선,2743,신대방삼거리,741,20241231,상행,장승배기,3-4,에스컬레이터,1311661,1807-605,신대방삼거리 B3,장승배기 방면3-4
894,7호선,2743,신대방삼거리,741,20241231,상행,장승배기,3-4,에스컬레이터,1311662,1807-606,신대방삼거리 B3,장승배기 방면3-4
895,7호선,2743,신대방삼거리,741,20241231,하행,보라매,3-4,에스컬레이터,1311663,1807-607,신대방삼거리 B3,보라매 방면3-4
896,7호선,2743,신대방삼거리,741,20241231,하행,보라매,3-4,에스컬레이터,1311664,1807-608,신대방삼거리 B3,보라매 방면3-4
556,7호선,2744,보라매,742,20241231,상행,신대방삼거리,4-4,엘리베이터,1311665,0021-025,보라매 B2,"신풍 방면5-1, 신대방삼거리 방면4-4"
385,7호선,2744,보라매,742,20241231,하행,신풍,5-1,엘리베이터,1311665,0021-025,보라매 B2,"신풍 방면5-1, 신대방삼거리 방면4-4"
2093,7호선,2744,보라매,742,20241231,상행,신대방삼거리,3-4,계단,,,,
2094,7호선,2744,보라매,742,20241231,상행,신대방삼거리,5-4,계단,,,,
2355,7호선,2744,보라매,742,20241231,하행,신풍,6-1,계단,,,,
2356,7호선,2744,보라매,742,20241231,하행,신풍,4-1,계단,,,,
386,7호선,2745,신풍,743,20241231,상행,보라매,5-4,엘리베이터,1311671,0021-850,신풍 B2,보라매 방면5-4
387,7호선,2745,신풍,743,20241231,하행,대림,4-1,엘리베이터,1311672,0021-851,신풍 B2,대림(7) 방면4-1
2095,7호선,2745,신풍,743,20241231,상행,보라매,1-4,계단,,,,
2096,7호선,2745,신풍,743,20241231,상행,보라매,4-4,계단,,,,
2097,7호선,2745,신풍,743,20241231,하행,대림,4-4,계단,,,,
2098,7호선,2745,신풍,743,20241231,하행,대림,7-4,계단,,,,
388,7호선,2746,대림,744,20241231,상행,신풍,5-1,엘리베이터,1311679,0020-631,대림(7) B2,신풍 방면5-1
389,7호선,2746,대림,744,20241231,하행,남구로,4-4,엘리베이터,1311680,0020-632,대림(7) B2,남구로 방면4-4
897,7호선,2746,대림,744,20241231,상행,신풍,8-4,에스컬레이터,1311682,1803-601,대림(7) B2,신풍 방면8-4
898,7호선,2746,대림,744,20241231,상행,신풍,8-4,에스컬레이터,1311683,1803-602,대림(7) B2,신풍 방면8-4
2099,7호선,2746,대림,744,20241231,상행,신풍,4-1,계단,,,,
899,7호선,2746,대림,744,20241231,하행,남구로,1-1,에스컬레이터,1311684,1803-603,대림(7) B2,남구로 방면1-1
2100,7호선,2746,대림,744,20241231,상행,신풍,5-4,계단,,,,
900,7호선,2746,대림,744,20241231,하행,남구로,1-1,에스컬레이터,1311685,1803-604,대림(7) B2,남구로 방면1-1
2101,7호선,2746,대림,744,20241231,상행,신풍,8-4,계단,,,,
2102,7호선,2746,대림,744,20241231,하행,남구로,1-1,계단,,,,
2103,7호선,2746,대림,744,20241231,하행,남구로,4-1,계단,,,,
2104,7호선,2746,대림,744,20241231,하행,남구로,5-4,계단,,,,
2105,7호선,2747,남구로,745,20241231,상행,대림,1-1,계단,,,,
2106,7호선,2747,남구로,745,20241231,상행,대림,8-4,계단,,,,
2107,7호선,2747,남구로,745,20241231,하행,가산디지털단지,1-1,계단,,,,
2108,7호선,2747,남구로,745,20241231,하행,가산디지털단지,8-4,계단,,,,
484,7호선,2747,남구로,745,20241231,하행,가산디지털단지,8-2,엘리베이터,1821983,0160-841,남구로,가산디지털단지 방면8-2
485,7호선,2747,남구로,745,20241231,상행,대림,1-4,엘리베이터,1821985,0160-840,남구로,대림 방면1-4
390,7호선,2748,가산디지털단지,746,20241231,상행,남구로,5-4,엘리베이터,1311717,0021-021,가산디지털단지(7) B4,남구로 방면5-4
391,7호선,2748,가산디지털단지,746,20241231,하행,철산,4-1,엘리베이터,1311718,0021-022,가산디지털단지(7) B4,철산 방면4-1
2109,7호선,2748,가산디지털단지,746,20241231,상행,남구로,4-3,계단,,,,
2110,7호선,2748,가산디지털단지,746,20241231,상행,남구로,6-4,계단,,,,
2111,7호선,2748,가산디지털단지,746,20241231,하행,철산,3-1,계단,,,,
2112,7호선,2748,가산디지털단지,746,20241231,하행,철산,5-1,계단,,,,
392,7호선,2749,철산,747,20241231,상행,가산디지털단지,5-1,엘리베이터,1311737,2026-968,철산 B2,가산디지털단지 방면5-1
393,7호선,2749,철산,747,20241231,하행,광명사거리,4-4,엘리베이터,1311738,2026-969,철산 B2,광명사거리 방면4-4
2113,7호선,2749,철산,747,20241231,상행,가산디지털단지,3-4,계단,,,,
2114,7호선,2749,철산,747,20241231,상행,가산디지털단지,6-1,계단,,,,
2115,7호선,2749,철산,747,20241231,하행,광명사거리,3-4,계단,,,,
2116,7호선,2749,철산,747,20241231,하행,광명사거리,6-1,계단,,,,
394,7호선,2750,광명사거리,748,20241231,하행,천왕,2-1,엘리베이터,1311747,2026-444,광명사거리 B3,천왕 방면2-1
2117,7호선,2750,광명사거리,748,20241231,상행,철산,1-1,계단,,,,
2118,7호선,2750,광명사거리,748,20241231,상행,철산,8-4,계단,,,,
2119,7호선,2750,광명사거리,748,20241231,하행,천왕,1-1,계단,,,,
2120,7호선,2750,광명사거리,748,20241231,하행,천왕,8-4,계단,,,,
474,7호선,2750,광명사거리,748,20241231,상행,철산,1-1,엘리베이터,1805468,2276-908,광명사거리 B3,철산 방면1-1
395,7호선,2751,천왕,749,20241231,상행,광명사거리,5-1,엘리베이터,1311750,0021-226,천왕 B2,광명사거리 방면5-1
396,7호선,2751,천왕,749,20241231,하행,온수,4-4,엘리베이터,1311751,0021-227,천왕 B2,온수 방면4-4
2121,7호선,2751,천왕,749,20241231,상행,광명사거리,3-4,계단,,,,
2122,7호선,2751,천왕,749,20241231,상행,광명사거리,5-4,계단,,,,
2123,7호선,2751,천왕,749,20241231,하행,온수,3-4,계단,,,,
2124,7호선,2751,천왕,749,20241231,하행,온수,5-4,계단,,,,
397,7호선,2752,온수,750,20241231,상행,천왕,4-4,엘리베이터,1311760,0021-618,온수(7) B2,천왕 방면4-4
398,7호선,2752,온수,750,20241231,하행,까치울,5-1,엘리베이터,1311761,0021-619,온수(7) B2,까치울 방면5-1
901,7호선,2752,온수,750,20241231,상행,천왕,1-1,에스컬레이터,1311763,1803-454,온수(7) B2,천왕 방면1-1
902,7호선,2752,온수,750,20241231,상행,천왕,8-4,에스컬레이터,1311764,1803-455,온수(7) B2,천왕 방면8-4
903,7호선,2752,온수,750,20241231,하행,까치울,8-4,에스컬레이터,1311765,1803-456,온수(7) B2,까치울 방면8-4
904,7호선,2752,온수,750,20241231,하행,까치울,1-1,에스컬레이터,1311766,1803-457,온수(7) B2,까치울 방면1-1
2125,7호선,2752,온수,750,20241231,상행,천왕,4-1,계단,,,,
2126,7호선,2752,온수,750,20241231,상행,천왕,5-4,계단,,,,
2127,7호선,2752,온수,750,20241231,하행,까치울,4-1,계단,,,,
2128,7호선,2752,온수,750,20241231,하행,까치울,5-4,계단,,,,
987,8호선,2810,암사역사공원,809,20241231,상행,장자호수공원,2-4,에스컬레이터,1813082,1811-883,암사역사공원 B2,장자호수공원 방면2-4
988,8호선,2810,암사역사공원,809,20241231,상행,장자호수공원,2-4,에스컬레이터,1813083,1811-884,암사역사공원 B2,장자호수공원 방면2-4
989,8호선,2810,암사역사공원,809,20241231,하행,암사,5-1,에스컬레이터,1813084,1811-881,암사역사공원 B2,암사 방면5-1
990,8호선,2810,암사역사공원,809,20241231,하행,암사,5-1,에스컬레이터,1813085,1811-882,암사역사공원 B2,암사 방면5-1
477,8호선,2810,암사역사공원,809,20241231,하행,암사,3-4,엘리베이터,1813094,0167-998,암사역사공원 B2,암사 방면3-4
478,8호선,2810,암사역사공원,809,20241231,상행,장자호수공원,6-1,엘리베이터,1813095,0167-999,암사역사공원 B2,장자호수공원 방면6-1
399,8호선,2811,암사,810,20241231,상행,암사역사공원,3-4,엘리베이터,1311942,0066-066,암사 B2,암사역사공원 방면3-4
400,8호선,2811,암사,810,20241231,하행,천호,4-1,엘리베이터,1311943,0066-067,암사 B2,천호 방면4-1
2129,8호선,2811,암사,810,20241231,상행,암사역사공원,2-4,계단,,,,
2130,8호선,2811,암사,810,20241231,상행,암사역사공원,4-3,계단,,,,
2131,8호선,2811,암사,810,20241231,하행,천호,3-2,계단,,,,
2132,8호선,2811,암사,810,20241231,하행,천호,5-1,계단,,,,
401,8호선,2812,천호,811,20241231,상행,암사,2-2,엘리베이터,1311949,0077-988,천호(8) B2,암사 방면2-2
402,8호선,2812,천호,811,20241231,하행,강동구청,5-4,엘리베이터,1311950,0077-989,천호(8) B2,강동구청 방면5-4
2133,8호선,2812,천호,811,20241231,상행,암사,1-4,계단,,,,
2134,8호선,2812,천호,811,20241231,상행,암사,2-3,계단,,,,
2135,8호선,2812,천호,811,20241231,하행,강동구청,5-2,계단,,,,
2136,8호선,2812,천호,811,20241231,하행,강동구청,6-1,계단,,,,
403,8호선,2813,강동구청,812,20241231,상행,천호,4-2,엘리베이터,1311955,0077-745,강동구청 B3,천호 방면4-2
404,8호선,2813,강동구청,812,20241231,하행,몽촌토성,"3-2,3-3 사이",엘리베이터,1311956,0077-746,강동구청 B3,"몽촌토성 방면 3-2,3-3 사이"
2137,8호선,2813,강동구청,812,20241231,상행,천호,3-2,계단,,,,
2138,8호선,2813,강동구청,812,20241231,상행,천호,5-1,계단,,,,
2139,8호선,2813,강동구청,812,20241231,하행,몽촌토성,2-4,계단,,,,
2140,8호선,2813,강동구청,812,20241231,하행,몽촌토성,4-3,계단,,,,
405,8호선,2814,몽촌토성,813,20241231,상행,강동구청,3-4,엘리베이터,1311963,0011-276,몽촌토성 B3,강동구청 방면3-4
406,8호선,2814,몽촌토성,813,20241231,하행,잠실,3-4,엘리베이터,1311964,0011-277,몽촌토성 B3,잠실 방면3-4
2141,8호선,2814,몽촌토성,813,20241231,상행,강동구청,2-4,계단,,,,
2142,8호선,2814,몽촌토성,813,20241231,상행,강동구청,4-3,계단,,,,
2143,8호선,2814,몽촌토성,813,20241231,하행,잠실,3-1,계단,,,,
2144,8호선,2814,몽촌토성,813,20241231,하행,잠실,4-4,계단,,,,
407,8호선,2815,잠실,814,20241231,상행,몽촌토성,2-3,엘리베이터,1311975,0087-497,잠실(8) B3,몽촌토성 방면2-3
408,8호선,2815,잠실,814,20241231,하행,석촌,5-2,엘리베이터,1311976,0087-498,잠실(8) B3,석촌 방면5-2
2145,8호선,2815,잠실,814,20241231,상행,몽촌토성,3-1,계단,,,,
2146,8호선,2815,잠실,814,20241231,상행,몽촌토성,5-1,계단,,,,
2147,8호선,2815,잠실,814,20241231,하행,석촌,2-4,계단,,,,
2148,8호선,2815,잠실,814,20241231,하행,석촌,4-4,계단,,,,
2150,8호선,2816,석촌,815,20241231,상행,잠실,4-4,계단,,,,
2151,8호선,2816,석촌,815,20241231,하행,송파,3-1,계단,,,,
2152,8호선,2816,석촌,815,20241231,하행,송파,4-4,계단,,,,
409,8호선,2816,석촌,815,20241231,하행,송파,3-4,엘리베이터,1311986,0075-713,석촌(8) B2,송파 방면3-4
410,8호선,2816,석촌,815,20241231,상행,잠실,3-4,엘리베이터,1311987,0075-712,석촌(8) B2,잠실 방면3-4
2149,8호선,2816,석촌,815,20241231,상행,잠실,3-1,계단,,,,
2153,8호선,2817,송파,816,20241231,상행,석촌,2-4,계단,,,,
2154,8호선,2817,송파,816,20241231,상행,석촌,4-4,계단,,,,
2155,8호선,2817,송파,816,20241231,하행,가락시장,3-1,계단,,,,
2156,8호선,2817,송파,816,20241231,하행,가락시장,5-1,계단,,,,
411,8호선,2817,송파,816,20241231,하행,가락시장,"3-4,4-1 사이",엘리베이터,1311989,0087-792,송파 B2,"가락시장 방면 3-4,4-1 사이"
412,8호선,2817,송파,816,20241231,상행,석촌,3-4,엘리베이터,1311990,0087-791,송파 B2,석촌 방면3-4
2157,8호선,2818,가락시장,817,20241231,상행,송파,3-1,계단,,,,
2158,8호선,2818,가락시장,817,20241231,상행,송파,4-4,계단,,,,
2159,8호선,2818,가락시장,817,20241231,상행,송파,6-4,계단,,,,
2160,8호선,2818,가락시장,817,20241231,하행,문정,1-1,계단,,,,
2161,8호선,2818,가락시장,817,20241231,하행,문정,3-1,계단,,,,
2162,8호선,2818,가락시장,817,20241231,하행,문정,4-4,계단,,,,
413,8호선,2818,가락시장,817,20241231,상행,송파,5-4,엘리베이터,1311992,0078-551,가락시장(8) B2,송파 방면5-4
414,8호선,2818,가락시장,817,20241231,하행,문정,2-3,엘리베이터,1311993,0078-553,가락시장(8) B2,문정 방면2-3
415,8호선,2818,가락시장,817,20241231,상행,송파,6-4,엘리베이터,1311994,0078-555,가락시장(8) B2,송파 방면6-4
416,8호선,2818,가락시장,817,20241231,하행,문정,1-1,엘리베이터,1311995,0078-554,가락시장(8) B2,환승통로(문정 방면1-1)
905,8호선,2818,가락시장,817,20241231,상행,송파,6-4,에스컬레이터,1311998,1805-681,가락시장(8) B2,환승통로(송파 방면6-4)
906,8호선,2818,가락시장,817,20241231,상행,송파,6-4,에스컬레이터,1311999,1805-682,가락시장(8) B2,환승통로(송파 방면6-4)
907,8호선,2818,가락시장,817,20241231,상행,송파,6-4,에스컬레이터,1312000,1805-683,가락시장(8) B2,환승통로(송파 방면6-4)
908,8호선,2818,가락시장,817,20241231,하행,문정,1-1,에스컬레이터,1312001,1805-684,가락시장(8) B2,환승통로(문정 방면1-1)
2163,8호선,2819,문정,818,20241231,상행,가락시장,2-4,계단,,,,
2164,8호선,2819,문정,818,20241231,상행,가락시장,4-4,계단,,,,
2165,8호선,2819,문정,818,20241231,하행,장지,3-1,계단,,,,
2166,8호선,2819,문정,818,20241231,하행,장지,5-1,계단,,,,
417,8호선,2819,문정,818,20241231,상행,가락시장,3-4,엘리베이터,1312010,0077-747,문정 B2,가락시장 방면3-4
