datetime_full,호선,역명,사용일수구분,승차건수,하차건수
2024-02-02 16:00:00,1호선,서울역,7일권,0,1
2024-02-02 16:00:00,2호선,을지로입구,7일권,1,0
2024-02-02 16:00:00,2호선,잠실(송파구청),2일권,0,1
2024-02-02 16:00:00,5호선,여의나루,3일권,1,0
2024-02-02 19:00:00,2호선,강남,3일권,1,0
2024-02-02 19:00:00,2호선,신촌,3일권,0,1
2024-02-02 20:00:00,2호선,잠실(송파구청),2일권,2,1
2024-02-02 20:00:00,2호선,강남,2일권,0,1
2024-02-02 22:00:00,2호선,당산,3일권,0,1
2024-02-02 22:00:00,2호선,신촌,3일권,1,0
2024-02-02 23:00:00,2호선,당산,3일권,1,0
2024-02-02 23:00:00,2호선,홍대입구,3일권,0,1
2024-02-03 12:00:00,2호선,을지로입구,5일권,1,0
2024-02-03 12:00:00,2호선,을지로입구,7일권,1,0
2024-02-03 13:00:00,2호선,홍대입구,5일권,0,1
2024-02-03 13:00:00,2호선,홍대입구,7일권,0,1
2024-02-03 14:00:00,2호선,을지로입구,5일권,0,1
2024-02-03 14:00:00,2호선,을지로입구,7일권,0,1
2024-02-03 14:00:00,2호선,홍대입구,5일권,1,0
2024-02-03 14:00:00,2호선,홍대입구,7일권,1,0
2024-02-03 17:00:00,1호선,시청,2일권,1,0
2024-02-04 08:00:00,4호선,명동,5일권,1,0
2024-02-04 08:00:00,4호선,명동,7일권,1,0
2024-02-04 09:00:00,2호선,서초,5일권,0,1
2024-02-04 09:00:00,2호선,서초,7일권,0,1
2024-02-04 11:00:00,2호선,서초,5일권,1,0
2024-02-04 11:00:00,2호선,서초,7일권,1,0
2024-02-04 11:00:00,3호선,고속터미널,5일권,0,1
2024-02-04 11:00:00,3호선,고속터미널,7일권,0,1
2024-02-04 12:00:00,2호선,을지로입구,5일권,0,1
2024-02-04 12:00:00,2호선,을지로입구,7일권,0,1
2024-02-04 12:00:00,3호선,고속터미널,5일권,1,0
2024-02-04 12:00:00,3호선,고속터미널,7일권,1,0
2024-02-05 00:00:00,2호선,동대문역사문화공원(DDP),3일권,0,2
2024-02-05 00:00:00,2호선,강남,2일권,0,2
2024-02-05 00:00:00,2호선,홍대입구,3일권,2,0
2024-02-05 10:00:00,4호선,서울역,2일권,2,0
2024-02-05 12:00:00,2호선,을지로입구,5일권,1,0
2024-02-05 12:00:00,2호선,을지로입구,7일권,1,0
2024-02-05 12:00:00,7호선,건대입구,2일권,2,0
2024-02-05 12:00:00,7호선,논현,2일권,0,2
2024-02-05 13:00:00,1호선,서울역,1일권,1,0
2024-02-05 13:00:00,3호선,매봉,5일권,1,1
2024-02-05 13:00:00,3호선,매봉,7일권,0,1
2024-02-05 13:00:00,4호선,명동,1일권,0,1
2024-02-05 14:00:00,3호선,신사,2일권,2,0
2024-02-05 14:00:00,6호선,동묘앞,5일권,0,1
2024-02-05 15:00:00,1호선,시청,5일권,0,1
2024-02-05 15:00:00,2호선,을지로3가,1일권,1,0
2024-02-05 15:00:00,2호선,홍대입구,2일권,0,2
2024-02-05 15:00:00,3호선,안국,1일권,0,1
2024-02-05 15:00:00,6호선,동묘앞,5일권,1,0
2024-02-05 16:00:00,2호선,신촌,2일권,2,0
2024-02-05 17:00:00,2호선,을지로입구,7일권,0,1
2024-02-05 17:00:00,3호선,안국,1일권,1,0
2024-02-05 17:00:00,3호선,매봉,7일권,1,0
2024-02-05 18:00:00,2호선,뚝섬,1일권,0,1
2024-02-05 18:00:00,4호선,숙대입구(갈월),2일권,2,2
2024-02-05 19:00:00,4호선,명동,1일권,0,1
2024-02-05 19:00:00,4호선,명동,2일권,0,2
2024-02-05 22:00:00,4호선,명동,1일권,1,0
2024-02-05 22:00:00,4호선,서울역,1일권,0,1
2024-02-05 23:00:00,4호선,회현(남대문시장),2일권,2,0
2024-02-06 00:00:00,2호선,동대문역사문화공원(DDP),3일권,0,2
2024-02-06 00:00:00,2호선,홍대입구,3일권,2,0
2024-02-06 11:00:00,1호선,시청,5일권,1,0
2024-02-06 11:00:00,1호선,시청,7일권,1,0
2024-02-06 12:00:00,4호선,동대문,5일권,1,1
2024-02-06 12:00:00,4호선,동대문,7일권,1,1
2024-02-06 13:00:00,1호선,시청,2일권,2,0
2024-02-06 13:00:00,3호선,고속터미널,5일권,0,1
2024-02-06 13:00:00,3호선,매봉,5일권,1,1
2024-02-06 13:00:00,3호선,매봉,7일권,0,1
2024-02-06 14:00:00,6호선,이태원,2일권,0,2
2024-02-06 15:00:00,2호선,을지로입구,5일권,0,1
2024-02-06 15:00:00,3호선,고속터미널,5일권,1,0
2024-02-06 15:00:00,6호선,이태원,2일권,2,0
2024-02-06 16:00:00,1호선,동대문,2일권,2,2
2024-02-06 16:00:00,2호선,을지로입구,7일권,0,1
2024-02-06 16:00:00,3호선,안국,2일권,0,2
2024-02-06 16:00:00,3호선,매봉,7일권,1,0
2024-02-06 17:00:00,3호선,안국,2일권,2,0
2024-02-06 17:00:00,4호선,명동,2일권,0,2
2024-02-06 18:00:00,2호선,을지로입구,5일권,1,0
2024-02-06 18:00:00,2호선,을지로입구,7일권,1,0
2024-02-06 18:00:00,3호선,고속터미널,5일권,0,1
2024-02-06 18:00:00,3호선,고속터미널,7일권,0,1
2024-02-06 19:00:00,4호선,회현(남대문시장),2일권,2,0
2024-02-06 20:00:00,2호선,을지로입구,5일권,0,1
2024-02-06 20:00:00,2호선,을지로입구,7일권,0,1
2024-02-06 20:00:00,2호선,동대문역사문화공원(DDP),3일권,1,0
2024-02-06 20:00:00,2호선,홍대입구,3일권,0,1
2024-02-06 20:00:00,3호선,고속터미널,5일권,1,0
2024-02-06 20:00:00,3호선,고속터미널,7일권,1,0
2024-02-07 12:00:00,3호선,동대입구,3일권,2,0
2024-02-07 13:00:00,2호선,삼성(무역센터),3일권,0,2
2024-02-07 16:00:00,4호선,충무로,5일권,1,0
2024-02-07 17:00:00,2호선,을지로입구,5일권,1,0
2024-02-07 17:00:00,2호선,을지로입구,7일권,1,0
2024-02-07 17:00:00,3호선,고속터미널,5일권,0,1
2024-02-07 17:00:00,3호선,도곡,5일권,0,1
2024-02-07 17:00:00,3호선,도곡,7일권,0,1
2024-02-07 18:00:00,3호선,고속터미널,5일권,1,0
2024-02-07 23:00:00,4호선,동대문역사문화공원(DDP),3일권,0,2
2024-02-08 00:00:00,2호선,동대문역사문화공원(DDP),3일권,0,2
2024-02-08 09:00:00,2호선,을지로입구,7일권,1,0
2024-02-08 09:00:00,3호선,매봉,7일권,0,1
2024-02-08 11:00:00,3호선,매봉,7일권,1,0
2024-02-08 12:00:00,1호선,서울역,7일권,0,1
2024-02-08 12:00:00,4호선,회현(남대문시장),7일권,0,1
2024-02-08 12:00:00,4호선,서울역,7일권,1,0
2024-02-08 14:00:00,1호선,서울역,5일권,0,1
2024-02-08 14:00:00,1호선,서울역,7일권,0,1
2024-02-08 14:00:00,1호선,시청,5일권,1,0
2024-02-08 14:00:00,1호선,시청,7일권,1,0
2024-02-08 14:00:00,4호선,서울역,5일권,1,0
2024-02-08 14:00:00,4호선,서울역,7일권,1,0
2024-02-08 14:00:00,5호선,광화문(세종문화회관),3일권,2,0
2024-02-08 15:00:00,1호선,서울역,3일권,2,2
2024-02-08 15:00:00,4호선,동대문,5일권,1,1
2024-02-08 15:00:00,4호선,동대문,7일권,1,1
2024-02-08 16:00:00,4호선,명동,3일권,0,2
2024-02-08 16:00:00,4호선,명동,5일권,0,1
2024-02-08 16:00:00,4호선,명동,7일권,0,1
2024-02-08 17:00:00,1호선,시청,5일권,0,1
2024-02-08 17:00:00,2호선,시청,5일권,1,0
2024-02-08 17:00:00,2호선,을지로4가,5일권,0,1
2024-02-08 17:00:00,2호선,홍대입구,3일권,0,2
2024-02-08 17:00:00,4호선,명동,3일권,4,0
2024-02-08 18:00:00,5호선,여의나루,3일권,2,2
2024-02-08 19:00:00,4호선,서울역,3일권,0,2
2024-02-08 20:00:00,2호선,교대(법원.검찰청),5일권,1,0
2024-02-08 20:00:00,2호선,교대(법원.검찰청),7일권,1,0
2024-02-08 21:00:00,2호선,을지로입구,5일권,0,1
2024-02-08 21:00:00,2호선,을지로입구,7일권,0,1
2024-02-08 23:00:00,2호선,홍대입구,3일권,2,0
2024-02-09 12:00:00,2호선,을지로입구,3일권,1,0
2024-02-09 12:00:00,2호선,을지로입구,5일권,1,0
2024-02-09 12:00:00,2호선,잠실나루,3일권,0,1
2024-02-09 12:00:00,2호선,잠실나루,5일권,0,1
2024-02-09 13:00:00,2호선,을지로입구,3일권,4,2
2024-02-09 13:00:00,2호선,잠실나루,3일권,1,0
2024-02-09 13:00:00,2호선,잠실나루,5일권,1,0
2024-02-09 13:00:00,2호선,잠실(송파구청),3일권,0,1
2024-02-09 13:00:00,2호선,잠실(송파구청),5일권,0,1
2024-02-09 14:00:00,6호선,삼각지,3일권,0,2
2024-02-09 15:00:00,2호선,잠실(송파구청),3일권,1,0
2024-02-09 15:00:00,2호선,잠실(송파구청),5일권,1,0
2024-02-09 15:00:00,6호선,삼각지,3일권,2,0
2024-02-09 15:00:00,6호선,이태원,3일권,2,2
2024-02-09 16:00:00,2호선,을지로입구,3일권,0,1
2024-02-09 16:00:00,2호선,을지로입구,5일권,0,1
2024-02-09 16:00:00,4호선,명동,3일권,0,2
2024-02-09 17:00:00,4호선,명동,3일권,2,0
2024-02-09 17:00:00,4호선,서울역,3일권,0,2
2024-02-09 20:00:00,3호선,안국,3일권,0,1
2024-02-09 20:00:00,3호선,안국,5일권,0,1
2024-02-09 20:00:00,4호선,명동,3일권,1,0
2024-02-09 20:00:00,4호선,명동,5일권,1,0
2024-02-09 21:00:00,2호선,을지로입구,3일권,0,1
2024-02-09 21:00:00,2호선,을지로입구,5일권,0,1
2024-02-09 21:00:00,3호선,안국,3일권,1,0
2024-02-09 21:00:00,3호선,안국,5일권,1,0
2024-02-10 12:00:00,5호선,서대문,3일권,1,0
2024-02-10 12:00:00,5호선,서대문,5일권,1,0
2024-02-10 12:00:00,5호선,광화문(세종문화회관),3일권,0,1
2024-02-10 12:00:00,5호선,광화문(세종문화회관),5일권,0,1
2024-02-11 08:00:00,2호선,을지로입구,3일권,1,0
2024-02-11 08:00:00,2호선,을지로입구,5일권,1,0
2024-02-11 09:00:00,2호선,서초,3일권,0,1
2024-02-11 09:00:00,2호선,서초,5일권,0,1
2024-02-11 11:00:00,2호선,서초,3일권,1,0
2024-02-11 11:00:00,2호선,서초,5일권,1,0
2024-02-11 11:00:00,3호선,고속터미널,3일권,0,1
2024-02-11 11:00:00,3호선,고속터미널,5일권,0,1
2024-02-11 12:00:00,3호선,고속터미널,3일권,1,0
2024-02-11 12:00:00,3호선,고속터미널,5일권,1,0
2024-02-11 13:00:00,2호선,을지로입구,3일권,0,1
2024-02-11 13:00:00,2호선,을지로입구,5일권,0,1
2024-02-15 14:00:00,4호선,서울역,3일권,1,0
2024-02-15 15:00:00,4호선,회현(남대문시장),3일권,0,1
2024-02-15 17:00:00,1호선,서울역,5일권,1,0
2024-02-15 17:00:00,2호선,을지로4가,5일권,0,1
2024-02-15 18:00:00,2호선,을지로입구,5일권,0,1
2024-02-15 18:00:00,2호선,을지로4가,5일권,1,0
2024-02-15 18:00:00,4호선,명동,3일권,0,1
2024-02-15 18:00:00,4호선,회현(남대문시장),3일권,1,0
2024-02-15 20:00:00,2호선,시청,5일권,1,0
2024-02-15 20:00:00,6호선,이태원,5일권,0,1
2024-02-15 21:00:00,4호선,명동,3일권,1,0
2024-02-15 21:00:00,4호선,회현(남대문시장),3일권,0,1
2024-02-15 21:00:00,5호선,을지로4가,5일권,0,1
2024-02-15 21:00:00,6호선,이태원,5일권,1,0
2024-02-16 09:00:00,4호선,서울역,3일권,2,0
2024-02-16 10:00:00,2호선,을지로4가,5일권,2,1
2024-02-16 10:00:00,2호선,홍대입구,3일권,0,2
2024-02-16 10:00:00,3호선,경복궁(정부서울청사),5일권,0,1
2024-02-16 10:00:00,3호선,안국,3일권,0,1
2024-02-16 10:00:00,4호선,회현(남대문시장),3일권,1,0
2024-02-16 11:00:00,3호선,경복궁(정부서울청사),3일권,0,1
2024-02-16 11:00:00,3호선,안국,3일권,1,0
2024-02-16 12:00:00,2호선,홍대입구,3일권,1,0
2024-02-16 12:00:00,3호선,경복궁(정부서울청사),3일권,1,0
2024-02-16 12:00:00,4호선,서울역,5일권,2,0
2024-02-16 13:00:00,1호선,시청,5일권,1,2
2024-02-16 13:00:00,2호선,동대문역사문화공원(DDP),3일권,0,1
2024-02-16 13:00:00,4호선,충무로,5일권,2,2
2024-02-16 13:00:00,4호선,회현(남대문시장),3일권,0,1
2024-02-16 14:00:00,1호선,시청,5일권,1,1
2024-02-16 14:00:00,3호선,안국,5일권,0,1
2024-02-16 14:00:00,4호선,동대문역사문화공원(DDP),3일권,1,0
2024-02-16 14:00:00,4호선,서울역,3일권,0,1
2024-02-16 15:00:00,4호선,회현(남대문시장),3일권,1,0
2024-02-16 15:00:00,4호선,서울역,3일권,1,0
2024-02-16 16:00:00,1호선,종각,5일권,2,0
2024-02-16 16:00:00,4호선,충무로,5일권,0,2
2024-02-16 16:00:00,6호선,상수,3일권,2,0
2024-02-16 17:00:00,4호선,명동,3일권,0,2
2024-02-16 18:00:00,1호선,종각,5일권,1,0
2024-02-16 18:00:00,2호선,홍대입구,3일권,0,1
2024-02-16 18:00:00,6호선,이태원,5일권,0,1
2024-02-16 19:00:00,2호선,홍대입구,3일권,1,0
2024-02-16 19:00:00,4호선,충무로,5일권,2,0
2024-02-16 19:00:00,4호선,명동,5일권,0,2
2024-02-16 19:00:00,4호선,회현(남대문시장),3일권,0,1
2024-02-16 20:00:00,1호선,서울역,3일권,0,2
2024-02-16 20:00:00,2호선,을지로입구,3일권,2,0
2024-02-16 20:00:00,2호선,을지로4가,5일권,0,1
2024-02-16 20:00:00,4호선,충무로,5일권,0,2
2024-02-16 20:00:00,4호선,명동,5일권,2,0
2024-02-16 20:00:00,6호선,이태원,5일권,1,0
2024-02-17 08:00:00,1호선,종로3가,5일권,2,0
2024-02-17 09:00:00,3호선,경복궁(정부서울청사),3일권,0,2
2024-02-17 09:00:00,4호선,서울역,3일권,2,0
2024-02-17 10:00:00,2호선,홍대입구,5일권,0,2
2024-02-17 10:00:00,4호선,충무로,5일권,2,0
2024-02-17 10:00:00,4호선,회현(남대문시장),3일권,1,0
2024-02-17 11:00:00,3호선,안국,3일권,0,1
2024-02-17 12:00:00,2호선,을지로4가,5일권,1,0
2024-02-17 12:00:00,2호선,잠실(송파구청),5일권,2,0
2024-02-17 12:00:00,2호선,삼성(무역센터),5일권,0,1
2024-02-17 12:00:00,3호선,안국,3일권,1,0
2024-02-17 13:00:00,1호선,동대문,3일권,0,1
2024-02-17 14:00:00,2호선,시청,3일권,0,1
2024-02-17 14:00:00,2호선,동대문역사문화공원(DDP),3일권,1,0
2024-02-17 14:00:00,4호선,명동,5일권,0,2
2024-02-17 15:00:00,2호선,시청,3일권,1,0
2024-02-17 16:00:00,3호선,경복궁(정부서울청사),3일권,2,0
2024-02-17 16:00:00,4호선,회현(남대문시장),3일권,0,1
2024-02-17 17:00:00,2호선,잠실(송파구청),3일권,0,2
2024-02-17 17:00:00,3호선,을지로3가,5일권,0,2
2024-02-17 17:00:00,4호선,명동,5일권,2,0
2024-02-17 17:00:00,4호선,회현(남대문시장),3일권,1,0
2024-02-17 18:00:00,2호선,을지로3가,5일권,2,0
2024-02-17 19:00:00,2호선,잠실(송파구청),3일권,2,0
2024-02-17 19:00:00,2호선,홍대입구,5일권,2,2
2024-02-17 19:00:00,4호선,충무로,5일권,0,2
2024-02-17 20:00:00,4호선,서울역,3일권,0,2
2024-02-17 21:00:00,2호선,을지로3가,5일권,0,2
2024-02-17 22:00:00,2호선,시청,5일권,1,0
2024-02-17 23:00:00,2호선,을지로4가,5일권,0,1
2024-02-18 07:00:00,1호선,서울역,3일권,2,0
2024-02-18 07:00:00,1호선,시청,3일권,0,2
2024-02-18 08:00:00,3호선,을지로3가,5일권,2,0
2024-02-18 08:00:00,4호선,삼각지,5일권,0,2
2024-02-18 09:00:00,3호선,경복궁(정부서울청사),5일권,0,2
2024-02-18 09:00:00,4호선,충무로,5일권,2,0
2024-02-18 13:00:00,2호선,을지로4가,5일권,1,0
2024-02-18 13:00:00,3호선,안국,5일권,0,2
2024-02-18 13:00:00,4호선,삼각지,5일권,2,0
2024-02-18 14:00:00,6호선,이태원,5일권,0,1
2024-02-18 15:00:00,1호선,종각,5일권,2,0
2024-02-18 15:00:00,1호선,종로5가,5일권,0,2
2024-02-18 15:00:00,6호선,한강진,5일권,1,0
2024-02-18 16:00:00,1호선,시청,3일권,2,0
2024-02-18 16:00:00,1호선,종로5가,5일권,2,0
2024-02-18 16:00:00,4호선,동대문역사문화공원(DDP),5일권,2,0
2024-02-18 16:00:00,4호선,충무로,5일권,0,2
2024-02-18 16:00:00,4호선,명동,5일권,0,1
2024-02-18 17:00:00,1호선,시청,5일권,0,1
2024-02-18 17:00:00,3호선,을지로3가,5일권,0,2
2024-02-18 17:00:00,4호선,회현(남대문시장),5일권,1,0
2024-02-18 19:00:00,1호선,시청,5일권,1,0
2024-02-18 19:00:00,6호선,이태원,5일권,0,1
2024-02-18 20:00:00,1호선,종로3가,5일권,0,2
2024-02-18 20:00:00,3호선,을지로3가,5일권,2,0
2024-02-18 20:00:00,4호선,충무로,5일권,2,0
2024-02-18 20:00:00,5호선,을지로4가,5일권,0,1
2024-02-18 20:00:00,6호선,이태원,5일권,1,0
2024-02-18 21:00:00,4호선,충무로,5일권,0,2
2024-02-19 12:00:00,2호선,을지로3가,5일권,2,0
2024-02-19 12:00:00,4호선,서울역,1일권,1,0
2024-02-19 13:00:00,2호선,을지로4가,5일권,1,0
2024-02-19 13:00:00,2호선,동대문역사문화공원(DDP),5일권,0,1
2024-02-19 13:00:00,4호선,충무로,5일권,0,2
2024-02-19 13:00:00,4호선,명동,5일권,2,0
2024-02-19 13:00:00,5호선,마장,1일권,0,1
2024-02-19 14:00:00,1호선,동대문,5일권,0,1
2024-02-19 14:00:00,2호선,삼성(무역센터),5일권,2,0
2024-02-19 14:00:00,4호선,동대문역사문화공원(DDP),5일권,1,0
2024-02-19 15:00:00,2호선,동대문역사문화공원(DDP),5일권,0,2
2024-02-19 15:00:00,5호선,여의나루,1일권,0,1
2024-02-19 15:00:00,5호선,마장,1일권,1,0
2024-02-19 15:00:00,6호선,동묘앞,5일권,1,0
2024-02-19 16:00:00,1호선,종로3가,5일권,0,2
2024-02-19 16:00:00,1호선,종로5가,5일권,2,0
2024-02-19 16:00:00,5호선,여의도,5일권,0,1
2024-02-19 17:00:00,4호선,충무로,5일권,2,0
2024-02-19 17:00:00,4호선,명동,5일권,0,2
2024-02-19 18:00:00,5호선,여의나루,5일권,1,0
2024-02-19 19:00:00,4호선,충무로,5일권,0,2
2024-02-19 19:00:00,4호선,명동,5일권,2,1
2024-02-19 20:00:00,1호선,시청,5일권,1,0
2024-02-19 21:00:00,6호선,이태원,5일권,1,1
2024-02-19 22:00:00,5호선,을지로4가,5일권,0,1
2024-02-20 09:00:00,2호선,을지로3가,5일권,2,0
2024-02-20 09:00:00,2호선,성수,2일권,0,2
2024-02-20 09:00:00,4호선,서울역,2일권,2,0
2024-02-20 10:00:00,4호선,충무로,5일권,1,0
2024-02-20 11:00:00,2호선,성수,2일권,2,0
2024-02-20 11:00:00,2호선,잠실(송파구청),2일권,0,2
2024-02-20 11:00:00,4호선,명동,5일권,0,1
2024-02-20 12:00:00,4호선,회현(남대문시장),5일권,0,2
2024-02-20 13:00:00,2호선,시청,5일권,2,0
2024-02-20 13:00:00,4호선,충무로,5일권,0,2
2024-02-20 14:00:00,3호선,을지로3가,5일권,0,2
2024-02-20 14:00:00,4호선,회현(남대문시장),5일권,2,0
2024-02-20 16:00:00,4호선,충무로,5일권,2,0
2024-02-20 16:00:00,4호선,서울역,5일권,0,2
2024-02-20 18:00:00,2호선,동대문역사문화공원(DDP),2일권,0,2
2024-02-20 18:00:00,2호선,잠실(송파구청),2일권,2,0
2024-02-20 19:00:00,4호선,동대문역사문화공원(DDP),2일권,2,0
2024-02-20 20:00:00,4호선,명동,2일권,0,2
2024-02-21 08:00:00,1호선,시청,2일권,4,2
2024-02-21 09:00:00,3호선,안국,2일권,0,2
2024-02-21 10:00:00,3호선,안국,2일권,2,0
2024-02-21 13:00:00,2호선,홍대입구,2일권,0,2
2024-02-21 18:00:00,1호선,서울역,2일권,0,2
2024-02-21 19:00:00,1호선,서울역,2일권,2,0
2024-02-21 19:00:00,1호선,시청,2일권,0,2
2024-02-23 10:00:00,4호선,동대문,3일권,0,2
2024-02-23 10:00:00,4호선,서울역,3일권,2,0
2024-02-23 12:00:00,4호선,동대문,3일권,2,0
2024-02-23 13:00:00,2호선,성수,3일권,0,2
2024-02-23 14:00:00,1호선,서울역,3일권,0,2
2024-02-23 14:00:00,2호선,성수,3일권,2,0
2024-02-23 17:00:00,1호선,종각,3일권,2,0
2024-02-23 18:00:00,4호선,명동,3일권,0,2
2024-02-24 09:00:00,4호선,명동,3일권,2,0
2024-02-24 09:00:00,5호선,광화문(세종문화회관),3일권,0,2
2024-02-24 12:00:00,5호선,광화문(세종문화회관),3일권,2,0
2024-02-24 13:00:00,4호선,명동,3일권,2,2
2024-02-24 13:00:00,4호선,서울역,3일권,0,2
2024-02-24 14:00:00,1호선,서울역,3일권,2,0
2024-02-24 14:00:00,4호선,명동,3일권,0,2
2024-02-25 10:00:00,4호선,명동,3일권,2,0
2024-02-25 11:00:00,4호선,서울역,3일권,0,2
2024-02-29 15:00:00,2호선,건대입구,3일권,0,2
2024-02-29 15:00:00,2호선,홍대입구,3일권,2,0
2024-02-29 17:00:00,2호선,을지로입구,3일권,0,2
2024-02-29 17:00:00,2호선,건대입구,3일권,2,0
2024-03-01 12:00:00,2호선,을지로입구,3일권,2,0
2024-03-01 12:00:00,2호선,홍대입구,3일권,0,1
2024-03-01 19:00:00,2호선,을지로입구,3일권,2,0
2024-03-01 20:00:00,5호선,애오개,3일권,0,2
2024-03-04 14:00:00,4호선,동대문역사문화공원(DDP),5일권,0,1
2024-03-04 14:00:00,4호선,회현(남대문시장),5일권,1,0
2024-03-04 17:00:00,4호선,동대문,5일권,1,0
2024-03-04 17:00:00,4호선,회현(남대문시장),5일권,0,1
2024-03-04 18:00:00,1호선,서울역,5일권,1,0
2024-03-04 20:00:00,1호선,서울역,5일권,0,1
2024-03-04 20:00:00,2호선,홍대입구,5일권,1,0
2024-03-05 07:00:00,1호선,서울역,5일권,1,0
2024-03-05 12:00:00,4호선,회현(남대문시장),5일권,1,0
2024-03-05 12:00:00,4호선,이촌(국립중앙박물관),5일권,0,1
2024-03-05 15:00:00,4호선,이촌(국립중앙박물관),5일권,1,0
2024-03-05 17:00:00,3호선,고속터미널,5일권,0,1
2024-03-05 19:00:00,3호선,고속터미널,5일권,1,0
2024-03-05 20:00:00,4호선,숙대입구(갈월),5일권,0,1
2024-03-06 09:00:00,3호선,경복궁(정부서울청사),3일권,0,1
2024-03-06 09:00:00,4호선,혜화,3일권,1,0
2024-03-06 10:00:00,1호선,서울역,5일권,1,0
2024-03-06 10:00:00,4호선,성신여대입구(돈암),5일권,0,1
2024-03-06 11:00:00,2호선,시청,5일권,4,0
2024-03-06 12:00:00,1호선,시청,3일권,0,1
2024-03-06 12:00:00,2호선,동대문역사문화공원(DDP),5일권,0,4
2024-03-06 12:00:00,3호선,안국,3일권,1,0
2024-03-06 14:00:00,1호선,서울역,3일권,1,0
2024-03-06 14:00:00,4호선,동대문,3일권,0,1
2024-03-06 15:00:00,4호선,동대문,3일권,1,0
2024-03-06 16:00:00,4호선,성신여대입구(돈암),5일권,1,0
