,datetime_full,호선,역명,사용일수구분,승차건수,하차건수
6581,2024-10-12 17:00:00,7호선,이수,7일권,1,0
6582,2024-10-12 18:00:00,2호선,신림,7일권,1,0
6583,2024-10-12 18:00:00,2호선,영등포구청,7일권,0,1
6584,2024-10-12 19:00:00,5호선,오목교(목동운동장앞),7일권,0,1
6585,2024-10-12 20:00:00,5호선,오목교(목동운동장앞),7일권,2,1
6586,2024-10-12 21:00:00,5호선,발산,7일권,2,2
6587,2024-10-12 22:00:00,1호선,종로3가,7일권,0,1
6588,2024-10-13 08:00:00,1호선,종로3가,7일권,1,0
6589,2024-10-13 08:00:00,1호선,신설동,7일권,0,1
6590,2024-10-13 08:00:00,1호선,동묘앞,7일권,1,0
6591,2024-10-13 11:00:00,1호선,동묘앞,7일권,0,0
6592,2024-10-13 15:00:00,2호선,성수,7일권,2,0
6593,2024-10-13 15:00:00,2호선,홍대입구,7일권,0,2
6594,2024-10-13 18:00:00,2호선,강남,7일권,0,0
6595,2024-10-13 19:00:00,2호선,강남,7일권,0,1
6596,2024-10-13 20:00:00,2호선,잠실새내,7일권,0,1
6597,2024-10-13 21:00:00,2호선,잠실(송파구청),7일권,0,1
6598,2024-10-13 21:00:00,2호선,잠실새내,7일권,1,0
6599,2024-10-13 21:00:00,5호선,천호(풍납토성),7일권,1,0
6600,2024-10-13 21:00:00,8호선,천호(풍납토성),7일권,0,1
6601,2024-10-13 21:00:00,8호선,잠실(송파구청),7일권,1,0
6602,2024-10-13 22:00:00,1호선,종로3가,7일권,0,1
6603,2024-10-13 22:00:00,1호선,동대문,7일권,1,0
6604,2024-10-13 22:00:00,4호선,동대문,7일권,0,1
6605,2024-10-13 23:00:00,2호선,성수,7일권,0,2
6606,2024-10-13 23:00:00,2호선,홍대입구,7일권,2,0
6607,2024-10-14 08:00:00,1호선,종로3가,7일권,1,0
6608,2024-10-14 09:00:00,1호선,종로3가,7일권,0,0
6609,2024-10-14 10:00:00,3호선,연신내,7일권,0,1
6610,2024-10-14 11:00:00,2호선,합정,7일권,1,0
6611,2024-10-14 11:00:00,3호선,연신내,7일권,1,0
6612,2024-10-14 11:00:00,6호선,합정,7일권,0,1
6613,2024-10-14 12:00:00,2호선,을지로3가,7일권,0,1
6614,2024-10-14 12:00:00,2호선,신촌,7일권,1,1
6615,2024-10-14 12:00:00,3호선,홍제,2일권,2,0
6616,2024-10-14 14:00:00,2호선,삼성(무역센터),2일권,0,2
6617,2024-10-14 17:00:00,1호선,종로3가,7일권,1,0
6618,2024-10-14 17:00:00,2호선,삼성(무역센터),2일권,1,3
6619,2024-10-14 17:00:00,2호선,교대(법원.검찰청),2일권,2,0
6620,2024-10-14 18:00:00,2호선,건대입구,7일권,1,1
6621,2024-10-14 18:00:00,2호선,삼성(무역센터),2일권,2,0
6622,2024-10-14 19:00:00,2호선,건대입구,7일권,0,0
6623,2024-10-14 19:00:00,4호선,회현(남대문시장),2일권,0,2
6624,2024-10-14 20:00:00,4호선,동대문역사문화공원(DDP),2일권,0,2
6625,2024-10-14 20:00:00,4호선,회현(남대문시장),2일권,2,0
6626,2024-10-14 21:00:00,1호선,종로3가,7일권,0,0
6627,2024-10-14 21:00:00,2호선,동대문역사문화공원(DDP),2일권,2,0
6628,2024-10-14 22:00:00,1호선,종로3가,7일권,0,1
6629,2024-10-14 22:00:00,2호선,삼성(무역센터),2일권,0,2
6630,2024-10-15 08:00:00,1호선,종로3가,7일권,1,0
6631,2024-10-15 09:00:00,1호선,종로3가,7일권,0,0
6632,2024-10-15 09:00:00,2호선,삼성(무역센터),2일권,2,0
6633,2024-10-15 09:00:00,4호선,충무로,3일권,2,2
6634,2024-10-15 09:00:00,4호선,명동,2일권,0,2
6635,2024-10-15 09:00:00,4호선,서울역,3일권,2,0
6636,2024-10-15 09:00:00,5호선,서대문,1일권,4,0
6637,2024-10-15 10:00:00,2호선,삼성(무역센터),3일권,0,2
6638,2024-10-15 11:00:00,2호선,잠실(송파구청),1일권,0,4
6639,2024-10-15 11:00:00,2호선,삼성(무역센터),3일권,2,0
6640,2024-10-15 12:00:00,2호선,삼성(무역센터),3일권,0,0
6641,2024-10-15 13:00:00,2호선,잠실(송파구청),1일권,4,0
6642,2024-10-15 13:00:00,2호선,삼성(무역센터),3일권,0,2
6643,2024-10-15 14:00:00,2호선,강남,1일권,0,3
6644,2024-10-15 15:00:00,2호선,삼성(무역센터),1일권,4,4
6645,2024-10-15 15:00:00,2호선,강남,1일권,4,1
6646,2024-10-15 16:00:00,2호선,삼성(무역센터),3일권,2,2
6647,2024-10-15 16:00:00,2호선,강남,3일권,2,2
6648,2024-10-15 16:00:00,3호선,안국,1일권,1,5
6649,2024-10-15 17:00:00,2호선,성수,3일권,0,2
6650,2024-10-15 17:00:00,2호선,삼성(무역센터),3일권,2,0
6651,2024-10-15 18:00:00,2호선,성수,3일권,2,0
6652,2024-10-15 18:00:00,3호선,안국,1일권,4,0
6653,2024-10-15 18:00:00,4호선,명동,2일권,2,0
6654,2024-10-15 19:00:00,2호선,을지로3가,7일권,0,0
6655,2024-10-15 19:00:00,2호선,삼성(무역센터),2일권,0,2
6656,2024-10-15 19:00:00,4호선,충무로,3일권,0,2
6657,2024-10-15 19:00:00,5호선,서대문,1일권,0,4
6658,2024-10-15 20:00:00,2호선,을지로3가,7일권,0,1
6659,2024-10-15 20:00:00,2호선,삼성(무역센터),2일권,2,0
6660,2024-10-15 20:00:00,3호선,을지로3가,3일권,0,2
6661,2024-10-15 20:00:00,4호선,명동,2일권,0,2
6662,2024-10-15 20:00:00,4호선,명동,3일권,2,0
6663,2024-10-15 21:00:00,3호선,을지로3가,3일권,1,1
6664,2024-10-15 22:00:00,2호선,을지로3가,2일권,2,0
6665,2024-10-15 22:00:00,3호선,을지로3가,3일권,2,0
6666,2024-10-15 22:00:00,4호선,충무로,3일권,0,2
6667,2024-10-15 22:00:00,4호선,명동,7일권,2,0
6668,2024-10-15 23:00:00,2호선,성수,7일권,0,2
6669,2024-10-15 23:00:00,2호선,삼성(무역센터),2일권,0,2
6670,2024-10-16 09:00:00,1호선,종로3가,7일권,1,0
6671,2024-10-16 09:00:00,3호선,경복궁(정부서울청사),3일권,0,2
6672,2024-10-16 09:00:00,4호선,충무로,3일권,2,0
6673,2024-10-16 10:00:00,4호선,서울역,2일권,2,0
6674,2024-10-16 10:00:00,6호선,삼각지,2일권,0,2
6675,2024-10-16 10:00:00,7호선,가산디지털단지,7일권,0,1
6676,2024-10-16 12:00:00,3호선,경복궁(정부서울청사),3일권,2,0
6677,2024-10-16 13:00:00,2호선,뚝섬,3일권,0,2
6678,2024-10-16 15:00:00,1호선,서울역,2일권,0,2
6679,2024-10-16 15:00:00,6호선,삼각지,2일권,2,0
6680,2024-10-16 19:00:00,3호선,신사,7일권,0,0
6681,2024-10-16 20:00:00,3호선,신사,7일권,0,1
6682,2024-10-16 21:00:00,1호선,동대문,7일권,0,1
6683,2024-10-16 21:00:00,3호선,신사,7일권,1,0
6684,2024-10-16 22:00:00,1호선,종로3가,7일권,0,1
6685,2024-10-16 22:00:00,1호선,동대문,7일권,1,0
6686,2024-10-17 08:00:00,1호선,종로3가,7일권,1,0
6687,2024-10-17 09:00:00,4호선,명동,7일권,0,1
6688,2024-10-17 09:00:00,5호선,서대문,2일권,2,0
6689,2024-10-17 10:00:00,1호선,종로3가,7일권,0,1
6690,2024-10-17 10:00:00,4호선,회현(남대문시장),7일권,1,0
6691,2024-10-17 10:00:00,5호선,광화문(세종문화회관),2일권,0,2
6692,2024-10-17 11:00:00,1호선,종로3가,2일권,0,2
6693,2024-10-17 11:00:00,1호선,종로3가,7일권,1,0
6694,2024-10-17 11:00:00,3호선,경복궁(정부서울청사),2일권,2,0
6695,2024-10-17 11:00:00,5호선,왕십리(성동구청),7일권,0,1
6696,2024-10-17 12:00:00,2호선,성수,7일권,2,0
6697,2024-10-17 13:00:00,1호선,종로3가,7일권,0,1
6698,2024-10-17 13:00:00,2호선,합정,7일권,0,1
6699,2024-10-17 13:00:00,5호선,종로3가,2일권,2,0
6700,2024-10-17 13:00:00,6호선,합정,7일권,3,2
6701,2024-10-17 14:00:00,3호선,종로3가,7일권,1,0
6702,2024-10-17 14:00:00,3호선,을지로3가,3일권,2,0
6703,2024-10-17 14:00:00,5호선,서대문,2일권,0,2
6704,2024-10-17 14:00:00,6호선,월드컵경기장(성산),7일권,0,2
6705,2024-10-17 15:00:00,3호선,안국,3일권,0,2
6706,2024-10-17 15:00:00,3호선,종로3가,7일권,0,0
6707,2024-10-17 16:00:00,1호선,종각,3일권,2,0
6708,2024-10-17 16:00:00,1호선,종로5가,3일권,0,2
6709,2024-10-17 17:00:00,1호선,종로5가,3일권,2,0
6710,2024-10-17 17:00:00,3호선,종로3가,3일권,0,2
6711,2024-10-17 17:00:00,6호선,월드컵경기장(성산),7일권,2,0
6712,2024-10-17 18:00:00,2호선,합정,7일권,0,2
6713,2024-10-17 18:00:00,2호선,홍대입구,7일권,2,2
6714,2024-10-17 22:00:00,2호선,을지로3가,7일권,0,1
6715,2024-10-17 22:00:00,2호선,뚝섬,7일권,1,0
6716,2024-10-17 23:00:00,2호선,합정,7일권,0,2
6717,2024-10-17 23:00:00,2호선,홍대입구,7일권,2,0
6718,2024-10-18 10:00:00,4호선,서울역,5일권,1,0
6719,2024-10-18 10:00:00,4호선,이촌(국립중앙박물관),5일권,0,1
6720,2024-10-18 11:00:00,1호선,서울역,7일권,2,0
6721,2024-10-18 11:00:00,1호선,종로3가,7일권,1,0
6722,2024-10-18 11:00:00,4호선,명동,7일권,1,1
6723,2024-10-18 11:00:00,4호선,회현(남대문시장),7일권,1,1
6724,2024-10-18 12:00:00,3호선,안국,7일권,0,2
6725,2024-10-18 12:00:00,3호선,종로3가,7일권,2,2
6726,2024-10-18 12:00:00,4호선,명동,7일권,1,1
6727,2024-10-18 13:00:00,4호선,이촌(국립중앙박물관),5일권,1,0
6728,2024-10-18 13:00:00,7호선,가산디지털단지,7일권,0,1
6729,2024-10-18 14:00:00,4호선,충무로,5일권,0,1
6730,2024-10-18 14:00:00,7호선,가산디지털단지,7일권,1,0
6731,2024-10-18 15:00:00,2호선,신도림,7일권,1,0
6732,2024-10-18 16:00:00,2호선,영등포구청,7일권,1,1
6733,2024-10-18 17:00:00,2호선,신촌,7일권,0,1
6734,2024-10-18 17:00:00,4호선,동대문역사문화공원(DDP),5일권,0,1
6735,2024-10-18 17:00:00,4호선,회현(남대문시장),5일권,1,0
6736,2024-10-18 18:00:00,2호선,시청,7일권,0,1
6737,2024-10-18 18:00:00,2호선,신촌,7일권,1,0
6738,2024-10-18 18:00:00,2호선,이대,7일권,1,1
6739,2024-10-18 18:00:00,4호선,동대문역사문화공원(DDP),5일권,1,0
6740,2024-10-18 18:00:00,5호선,공덕,5일권,0,1
6741,2024-10-18 19:00:00,1호선,서울역,7일권,1,1
6742,2024-10-18 19:00:00,1호선,시청,7일권,1,0
6743,2024-10-18 19:00:00,1호선,종로3가,7일권,0,1
6744,2024-10-19 09:00:00,1호선,종로3가,2일권,1,0
6745,2024-10-19 09:00:00,3호선,안국,2일권,0,1
6746,2024-10-19 10:00:00,1호선,서울역,3일권,1,0
6747,2024-10-19 10:00:00,1호선,종각,2일권,1,0
6748,2024-10-19 10:00:00,1호선,동묘앞,2일권,0,1
6749,2024-10-19 10:00:00,3호선,안국,7일권,2,0
6750,2024-10-19 10:00:00,4호선,미아사거리,3일권,0,1
6751,2024-10-19 10:00:00,4호선,명동,7일권,0,2
6752,2024-10-19 10:00:00,5호선,공덕,5일권,1,0
6753,2024-10-19 10:00:00,5호선,광화문(세종문화회관),5일권,0,1
6754,2024-10-19 11:00:00,3호선,경복궁(정부서울청사),7일권,0,2
6755,2024-10-19 11:00:00,4호선,수유(강북구청),7일권,2,0
6756,2024-10-19 12:00:00,4호선,성신여대입구(돈암),3일권,1,0
6757,2024-10-19 12:00:00,4호선,동대문,2일권,1,0
6758,2024-10-19 12:00:00,4호선,동대문,3일권,0,1
6759,2024-10-19 13:00:00,2호선,을지로3가,7일권,2,2
6760,2024-10-19 13:00:00,2호선,홍대입구,7일권,0,2
6761,2024-10-19 13:00:00,3호선,경복궁(정부서울청사),7일권,2,0
6762,2024-10-19 13:00:00,4호선,동대문,2일권,0,0
6763,2024-10-19 14:00:00,2호선,구로디지털단지,2일권,0,0
6764,2024-10-19 15:00:00,4호선,동대문역사문화공원(DDP),3일권,1,0
6765,2024-10-19 15:00:00,4호선,명동,7일권,2,0
6766,2024-10-19 15:00:00,5호선,종로3가,3일권,0,1
6767,2024-10-19 16:00:00,2호선,구로디지털단지,2일권,1,1
6768,2024-10-19 16:00:00,3호선,경복궁(정부서울청사),7일권,0,2
6769,2024-10-19 16:00:00,3호선,안국,7일권,0,2
6770,2024-10-19 16:00:00,6호선,상수,7일권,2,0
6771,2024-10-19 17:00:00,5호선,오목교(목동운동장앞),2일권,0,1
6772,2024-10-19 18:00:00,3호선,경복궁(정부서울청사),7일권,2,0
6773,2024-10-19 18:00:00,3호선,안국,7일권,0,2
6774,2024-10-19 18:00:00,5호선,오목교(목동운동장앞),2일권,1,0
6775,2024-10-19 19:00:00,1호선,종로3가,3일권,1,0
6776,2024-10-19 19:00:00,2호선,삼성(무역센터),2일권,1,0
6777,2024-10-19 20:00:00,1호선,종로3가,5일권,1,0
6778,2024-10-19 20:00:00,3호선,안국,7일권,2,0
6779,2024-10-19 20:00:00,4호선,수유(강북구청),7일권,0,2
6780,2024-10-19 20:00:00,4호선,명동,2일권,0,1
6781,2024-10-19 20:00:00,5호선,광화문(세종문화회관),5일권,0,1
6782,2024-10-19 21:00:00,1호선,동대문,2일권,1,1
6783,2024-10-19 21:00:00,4호선,명동,2일권,1,0
6784,2024-10-19 21:00:00,5호선,공덕,5일권,0,1
6785,2024-10-19 21:00:00,5호선,광화문(세종문화회관),5일권,1,0
6786,2024-10-19 22:00:00,1호선,종로3가,2일권,0,1
6787,2024-10-20 08:00:00,5호선,공덕,5일권,1,0
6788,2024-10-20 08:00:00,5호선,종로3가,5일권,0,1
6789,2024-10-20 08:00:00,6호선,상수,3일권,0,0
6790,2024-10-20 09:00:00,6호선,상수,3일권,0,1
6791,2024-10-20 10:00:00,1호선,종로5가,2일권,1,0
6792,2024-10-20 10:00:00,1호선,동대문,2일권,0,1
6793,2024-10-20 12:00:00,2호선,합정,3일권,0,1
6794,2024-10-20 12:00:00,2호선,홍대입구,3일권,1,0
6795,2024-10-20 13:00:00,2호선,신설동,2일권,1,0
6796,2024-10-20 14:00:00,1호선,종로3가,2일권,0,1
6797,2024-10-20 15:00:00,2호선,을지로3가,5일권,0,1
6798,2024-10-20 15:00:00,3호선,안국,5일권,1,0
6799,2024-10-20 15:00:00,3호선,을지로3가,5일권,1,0
6800,2024-10-20 16:00:00,3호선,고속터미널,5일권,0,1
6801,2024-10-20 17:00:00,2호선,을지로3가,2일권,1,0
6802,2024-10-20 17:00:00,2호선,구의(광진구청),2일권,1,1
6803,2024-10-20 17:00:00,2호선,강변(동서울터미널),2일권,1,1
6804,2024-10-20 17:00:00,4호선,동대문역사문화공원(DDP),7일권,2,0
6805,2024-10-20 17:00:00,5호선,광화문(세종문화회관),7일권,0,2
6806,2024-10-20 18:00:00,2호선,잠실(송파구청),2일권,0,1
6807,2024-10-20 18:00:00,2호선,홍대입구,3일권,1,0
6808,2024-10-20 18:00:00,6호선,망원,3일권,0,1
6809,2024-10-20 18:00:00,8호선,잠실(송파구청),2일권,1,0
6810,2024-10-20 19:00:00,2호선,을지로3가,2일권,0,1
6811,2024-10-20 19:00:00,2호선,건대입구,2일권,1,1
6812,2024-10-20 19:00:00,5호선,공덕,5일권,0,0
6813,2024-10-20 19:00:00,6호선,망원,3일권,1,0
6814,2024-10-20 20:00:00,4호선,수유(강북구청),7일권,0,2
6815,2024-10-20 20:00:00,4호선,명동,7일권,2,0
6816,2024-10-20 20:00:00,5호선,공덕,5일권,0,1
6817,2024-10-21 10:00:00,4호선,수유(강북구청),7일권,2,0
6818,2024-10-21 10:00:00,5호선,공덕,5일권,1,0
6819,2024-10-21 10:00:00,5호선,종로3가,5일권,0,1
6820,2024-10-21 11:00:00,1호선,서울역,3일권,1,0
6821,2024-10-21 11:00:00,2호선,잠실(송파구청),7일권,0,2
6822,2024-10-21 11:00:00,3호선,안국,3일권,0,1
6823,2024-10-21 11:00:00,5호선,종로3가,5일권,1,0
6824,2024-10-21 12:00:00,3호선,압구정,5일권,0,1
6825,2024-10-21 13:00:00,3호선,압구정,5일권,1,0
6826,2024-10-21 14:00:00,8호선,남한산성입구(성남법원.검찰청),5일권,0,1
6827,2024-10-21 15:00:00,2호선,영등포구청,3일권,0,1
6828,2024-10-21 17:00:00,2호선,영등포구청,3일권,1,0
6829,2024-10-21 17:00:00,8호선,남한산성입구(성남법원.검찰청),5일권,1,0
6830,2024-10-21 18:00:00,2호선,잠실(송파구청),7일권,2,0
6831,2024-10-21 18:00:00,2호선,홍대입구,3일권,0,1
6832,2024-10-21 18:00:00,6호선,상수,3일권,1,0
6833,2024-10-21 18:00:00,8호선,남한산성입구(성남법원.검찰청),5일권,0,0
6834,2024-10-21 19:00:00,2호선,삼성(무역센터),5일권,1,0
6835,2024-10-21 19:00:00,4호선,수유(강북구청),7일권,0,2
6836,2024-10-21 19:00:00,5호선,종로3가,5일권,0,1
6837,2024-10-21 19:00:00,6호선,삼각지,3일권,0,1
6838,2024-10-21 21:00:00,1호선,종각,5일권,0,1
6839,2024-10-21 21:00:00,5호선,종로3가,5일권,1,0
6840,2024-10-22 10:00:00,4호선,수유(강북구청),7일권,2,0
6841,2024-10-22 11:00:00,5호선,여의도,5일권,0,1
6842,2024-10-22 11:00:00,5호선,공덕,5일권,1,0
6843,2024-10-22 11:00:00,5호선,광화문(세종문화회관),7일권,0,2
6844,2024-10-22 17:00:00,2호선,시청,7일권,2,0
6845,2024-10-22 18:00:00,2호선,삼성(무역센터),7일권,0,2
6846,2024-10-22 19:00:00,2호선,삼성(무역센터),7일권,2,0
6847,2024-10-22 20:00:00,4호선,수유(강북구청),7일권,0,2
6848,2024-10-23 10:00:00,4호선,수유(강북구청),7일권,2,0
6849,2024-10-23 11:00:00,2호선,시청,7일권,0,2
6850,2024-10-23 14:00:00,4호선,명동,7일권,2,0
6851,2024-10-23 15:00:00,3호선,안국,7일권,0,2
6852,2024-10-23 16:00:00,3호선,안국,7일권,2,0
6853,2024-10-23 17:00:00,4호선,이촌(국립중앙박물관),7일권,0,2
6854,2024-10-23 19:00:00,4호선,수유(강북구청),7일권,0,2
6855,2024-10-23 19:00:00,4호선,이촌(국립중앙박물관),7일권,2,0
6856,2024-10-24 10:00:00,4호선,수유(강북구청),7일권,2,0
6857,2024-10-24 11:00:00,4호선,신용산,7일권,0,2
6858,2024-10-24 13:00:00,6호선,이태원,7일권,0,0
6859,2024-10-24 14:00:00,6호선,이태원,7일권,0,2
6860,2024-10-24 15:00:00,6호선,이태원,7일권,2,0
6861,2024-10-24 16:00:00,4호선,명동,7일권,0,2
6862,2024-10-24 20:00:00,4호선,수유(강북구청),7일권,0,2
6863,2024-10-24 20:00:00,4호선,명동,7일권,2,0
6864,2024-10-25 10:00:00,4호선,수유(강북구청),7일권,2,0
6865,2024-10-25 10:00:00,5호선,광화문(세종문화회관),7일권,0,2
6866,2024-10-25 14:00:00,1호선,종각,7일권,2,0
6867,2024-10-25 14:00:00,2호선,신도림,7일권,0,2
6868,2024-10-25 15:00:00,2호선,신도림,7일권,2,0
6869,2024-10-25 15:00:00,4호선,이촌(국립중앙박물관),7일권,0,2
6870,2024-10-25 18:00:00,4호선,숙대입구(갈월),7일권,2,2
6871,2024-10-25 18:00:00,4호선,이촌(국립중앙박물관),7일권,2,0
6872,2024-10-25 19:00:00,4호선,수유(강북구청),7일권,0,2
6873,2024-10-26 09:00:00,3호선,경복궁(정부서울청사),7일권,0,3
6874,2024-10-26 09:00:00,4호선,명동,7일권,3,0
6875,2024-10-26 11:00:00,3호선,경복궁(정부서울청사),7일권,3,0
6876,2024-10-26 11:00:00,3호선,안국,7일권,0,3
6877,2024-10-26 15:00:00,5호선,양평,7일권,0,3
6878,2024-10-26 15:00:00,5호선,광화문(세종문화회관),7일권,3,0
6879,2024-10-26 17:00:00,5호선,양평,7일권,3,0
6880,2024-10-26 18:00:00,4호선,명동,7일권,0,3
6881,2024-10-26 19:00:00,2호선,을지로입구,7일권,3,0
6882,2024-10-26 19:00:00,7호선,자양(뚝섬한강공원),7일권,0,2
6883,2024-10-26 22:00:00,2호선,을지로입구,7일권,0,3
6884,2024-10-26 22:00:00,2호선,구의(광진구청),7일권,3,0
6885,2024-10-27 09:00:00,4호선,명동,7일권,3,0
6886,2024-10-27 09:00:00,6호선,삼각지,7일권,0,3
6887,2024-10-27 10:00:00,4호선,서울역,2일권,1,0
6888,2024-10-27 10:00:00,4호선,이촌(국립중앙박물관),7일권,0,3
6889,2024-10-27 10:00:00,6호선,삼각지,7일권,3,0
6890,2024-10-27 11:00:00,2호선,역삼,2일권,0,1
6891,2024-10-27 12:00:00,4호선,이촌(국립중앙박물관),7일권,3,0
6892,2024-10-27 13:00:00,2호선,삼성(무역센터),2일권,0,1
6893,2024-10-27 13:00:00,2호선,역삼,2일권,1,0
6894,2024-10-27 17:00:00,2호선,선릉,2일권,1,0
6895,2024-10-27 18:00:00,2호선,선릉,2일권,0,0
6896,2024-10-27 18:00:00,2호선,합정,7일권,3,0
6897,2024-10-27 19:00:00,2호선,을지로입구,7일권,0,3
6898,2024-10-27 20:00:00,2호선,역삼,2일권,0,0
6899,2024-10-27 21:00:00,2호선,역삼,2일권,0,1
6900,2024-10-28 09:00:00,1호선,동묘앞,7일권,0,3
6901,2024-10-28 09:00:00,4호선,동대문,7일권,3,3
6902,2024-10-28 09:00:00,4호선,명동,7일권,3,0
6903,2024-10-28 10:00:00,1호선,서울역,7일권,1,0
6904,2024-10-28 11:00:00,1호선,동묘앞,7일권,3,0
6905,2024-10-28 11:00:00,2호선,종합운동장,2일권,0,1
6906,2024-10-28 11:00:00,2호선,역삼,2일권,1,0
6907,2024-10-28 11:00:00,2호선,신설동,7일권,3,3
6908,2024-10-28 12:00:00,1호선,서울역,7일권,0,0
6909,2024-10-28 12:00:00,1호선,종로5가,7일권,0,3
6910,2024-10-28 13:00:00,4호선,서울역,2일권,1,0
6911,2024-10-28 14:00:00,1호선,서울역,3일권,1,0
6912,2024-10-28 14:00:00,2호선,선릉,5일권,0,1
6913,2024-10-28 14:00:00,4호선,명동,3일권,0,1
6914,2024-10-28 14:00:00,4호선,서울역,5일권,1,0
6915,2024-10-28 15:00:00,4호선,동대문,7일권,3,0
6916,2024-10-28 15:00:00,4호선,명동,7일권,0,3
6917,2024-10-28 16:00:00,2호선,을지로입구,3일권,1,0
6918,2024-10-28 16:00:00,2호선,선릉,5일권,1,0
6919,2024-10-28 16:00:00,2호선,강남,5일권,0,1
6920,2024-10-28 16:00:00,2호선,홍대입구,3일권,0,1
6921,2024-10-28 16:00:00,4호선,회현(남대문시장),2일권,1,0
6922,2024-10-28 17:00:00,2호선,삼성(무역센터),7일권,0,3
6923,2024-10-28 17:00:00,4호선,명동,7일권,3,0
6924,2024-10-28 17:00:00,6호선,상수,2일권,1,1
6925,2024-10-28 18:00:00,2호선,강남,7일권,0,0
6926,2024-10-28 18:00:00,4호선,명동,2일권,0,1
6927,2024-10-28 19:00:00,2호선,강남,7일권,0,1
6928,2024-10-28 19:00:00,2호선,홍대입구,3일권,1,0
6929,2024-10-28 20:00:00,1호선,서울역,3일권,1,0
6930,2024-10-28 20:00:00,2호선,을지로입구,7일권,0,1
6931,2024-10-28 20:00:00,2호선,삼성(무역센터),7일권,1,0
6932,2024-10-29 09:00:00,2호선,잠실(송파구청),2일권,0,0
6933,2024-10-29 09:00:00,4호선,명동,7일권,3,0
6934,2024-10-29 10:00:00,4호선,명동,7일권,0,0
6935,2024-10-29 11:00:00,2호선,잠실(송파구청),2일권,0,1
6936,2024-10-29 15:00:00,4호선,혜화,5일권,0,1
6937,2024-10-29 15:00:00,4호선,명동,5일권,1,0
6938,2024-10-29 17:00:00,4호선,이촌(국립중앙박물관),3일권,1,1
6939,2024-10-29 18:00:00,2호선,강남,3일권,0,1
6940,2024-10-29 19:00:00,2호선,잠실(송파구청),2일권,1,0
6941,2024-10-29 19:00:00,4호선,혜화,5일권,2,1
6942,2024-10-29 19:00:00,4호선,충무로,5일권,0,1
6943,2024-10-29 20:00:00,2호선,강남,3일권,1,0
6944,2024-10-29 21:00:00,2호선,강남,3일권,0,0
6945,2024-10-30 12:00:00,4호선,회현(남대문시장),3일권,0,1
6946,2024-10-30 13:00:00,1호선,종각,3일권,0,1
6947,2024-10-30 13:00:00,4호선,회현(남대문시장),3일권,1,0
6948,2024-10-30 13:00:00,5호선,광화문(세종문화회관),5일권,0,0
6949,2024-10-30 14:00:00,1호선,종각,3일권,1,0
6950,2024-10-30 14:00:00,1호선,종로3가,3일권,1,1
6951,2024-10-30 14:00:00,3호선,안국,3일권,0,1
6952,2024-10-30 14:00:00,5호선,광화문(세종문화회관),5일권,0,1
6953,2024-10-30 14:00:00,6호선,마포구청,5일권,0,1
6954,2024-10-30 14:00:00,6호선,상수,5일권,1,0
6955,2024-10-30 15:00:00,3호선,안국,3일권,1,0
6956,2024-10-30 15:00:00,4호선,명동,7일권,0,0
6957,2024-10-30 16:00:00,3호선,경복궁(정부서울청사),3일권,1,0
6958,2024-10-30 16:00:00,4호선,명동,7일권,0,3
6959,2024-10-30 17:00:00,2호선,시청,5일권,1,0
6960,2024-10-30 17:00:00,2호선,신림,5일권,0,1
6961,2024-10-30 18:00:00,3호선,안국,5일권,1,0
6962,2024-10-30 19:00:00,2호선,신림,5일권,1,0
6963,2024-10-30 19:00:00,6호선,상수,5일권,0,1
6964,2024-10-30 21:00:00,6호선,합정,5일권,1,0
6965,2024-10-30 21:00:00,6호선,상수,5일권,0,1
6966,2024-10-30 23:00:00,2호선,홍대입구,5일권,1,0
6967,2024-10-31 10:00:00,4호선,명동,7일권,3,0
6968,2024-10-31 11:00:00,3호선,고속터미널,7일권,0,3
6969,2024-10-31 12:00:00,4호선,명동,7일권,0,0
6970,2024-10-31 13:00:00,2호선,을지로입구,7일권,6,3
6971,2024-10-31 13:00:00,4호선,명동,7일권,0,3
6972,2024-10-31 14:00:00,2호선,잠실(송파구청),5일권,0,0
6973,2024-10-31 14:00:00,2호선,합정,5일권,2,1
6974,2024-10-31 14:00:00,2호선,홍대입구,7일권,0,3
6975,2024-10-31 15:00:00,2호선,잠실(송파구청),5일권,0,2
6976,2024-10-31 17:00:00,2호선,홍대입구,7일권,0,0
6977,2024-10-31 18:00:00,2호선,을지로입구,7일권,0,3
6978,2024-10-31 18:00:00,2호선,건대입구,5일권,0,1
6979,2024-10-31 18:00:00,2호선,잠실(송파구청),5일권,1,0
6980,2024-10-31 18:00:00,2호선,홍대입구,7일권,0,1
6981,2024-10-31 19:00:00,2호선,잠실(송파구청),5일권,1,0
6982,2024-10-31 20:00:00,6호선,합정,7일권,1,0
6983,2024-10-31 20:00:00,6호선,상수,5일권,0,1
6984,2024-10-31 21:00:00,1호선,동대문,7일권,0,1
6985,2024-10-31 21:00:00,6호선,동묘앞,7일권,1,0
6986,2024-10-31 23:00:00,6호선,동묘앞,7일권,0,0
6987,2024-11-01 12:00:00,4호선,이촌(국립중앙박물관),5일권,0,1
6988,2024-11-01 13:00:00,1호선,서울역,3일권,1,0
6989,2024-11-01 13:00:00,4호선,이촌(국립중앙박물관),5일권,1,0
6990,2024-11-01 14:00:00,1호선,시청,7일권,3,0
6991,2024-11-01 14:00:00,2호선,강남,3일권,0,1
